Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Quarter,Day,DayOfWeek,Lag_1,Lag_7,Lag_30,Rolling_Mean_7,Rolling_Mean_30,Rolling_STD_7,Rolling_STD_30,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Lower,BB_Width,ATR_14,Momentum_10
2006-11-21,88.919693,89.32122,88.766731,88.986618,55.637981,3208919,2006,11,4,21,1,89.149139,87.724663,80.487572,89.05763457142858,86.96271536666667,0.51488790849179,2.4971284113264183,88.29110945,83.71414928,87.83104460011478,60.92152854222384,1.5318569043572836,1.7549377843456282,-0.22308087998834458,89.85520073232564,86.72701816767434,3.128182564651297,0.9034425714285703,0.3154910000000086
2006-11-22,88.814529,89.617592,88.718925,89.407265,55.900986,3505878,2006,11,4,22,2,88.986618,88.021034,80.487572,89.25566757142857,87.26003846666666,0.2462514156103591,2.2146080006059083,88.3718933,83.93040171999999,87.98116082867527,64.88675152157109,1.4786408502381647,1.6996783975241354,-0.2210375472859707,89.99320357172749,86.7505830282725,3.24262054345499,0.9198316428571423,0.8890990000000016
2006-11-24,88.957932,89.627151,88.891014,89.244743,55.799366,2227771,2006,11,4,24,4,89.407265,89.187378,80.975143,89.26386257142858,87.5356918,0.24454867704291797,1.897273611468358,88.4584133,84.13843241999999,88.10150198784906,65.95399063310586,1.4071320346150742,1.6411691249423233,-0.23403709032724906,90.07170239606259,86.84512420393742,3.2265781921251744,0.8931995714285706,0.8890990000000016
2006-11-27,88.632889,89.13958,87.112808,87.428299,54.66367,6573064,2006,11,4,27,0,89.244743,89.015297,82.294456,89.03714857142856,87.7068199,0.7423541887742751,1.6194103146691683,88.49139629999999,84.30114755999999,88.03738741757772,41.53164397451499,1.1901694008976733,1.5509691801333934,-0.36079977923572004,89.98149511910722,87.00129748089276,2.980197638214463,0.9546586428571422,-0.2963640000000112
2006-11-28,86.663483,87.543022,86.453156,87.332695,54.603863,5190357,2006,11,4,28,1,87.428299,89.359467,82.896751,88.7476097142857,87.85468469999999,0.9592516187748903,1.3442019795906677,88.4842262,84.47533487999999,87.97027385399889,39.61422066615137,0.9989947174906177,1.4405742876048384,-0.44157957011422067,89.99611603573948,86.97233636426051,3.0237796714789624,0.9649015714285696,-0.6883389999999991
2006-11-29,87.332695,87.629066,87.007645,87.495216,54.705486,4835658,2006,11,4,29,2,87.332695,89.684509,83.126198,88.43485357142858,88.00031863333334,0.9597722749415802,1.0091622318261286,88.44550699999999,84.6598472,87.92503024885615,42.07401358098536,0.8507940656190982,1.3226182432076905,-0.4718241775885923,90.01895075239142,86.87206324760857,3.1468875047828533,0.9471473571428553,-1.6921619999999962
2006-11-30,87.332695,88.413002,87.237091,87.877632,54.944599,6768352,2006,11,4,30,3,87.495216,89.149139,85.86998,88.25320971428572,88.06724036666668,0.9216206458200504,0.9261748859159118,88.45124315000001,84.82237116,87.92051612991747,46.4183308522031,0.7554929045731029,1.209193175480773,-0.45370027090767007,90.01501583619316,86.88747046380686,3.127545372386294,0.9751449999999987,-1.1376649999999984
2006-12-01,87.858505,87.868073,86.567879,87.237091,54.544121,5695888,2006,12,4,1,4,87.877632,88.986618,85.908218,88.00327728571429,88.11153613333335,0.9267913901211478,0.847818795754646,88.4306884,85.0066923,87.85542802230628,46.35192561451434,0.6211198592570213,1.0915785122360226,-0.47045865297900136,90.04877001391522,86.81260678608477,3.2361632278304455,1.0147513571428561,-2.1223759999999885
2006-12-04,88.432121,89.818359,88.193115,89.397705,55.895,7853263,2006,12,4,4,0,87.237091,89.407265,86.500954,88.00191157142856,88.2080945,0.9243815749904035,0.8226461635725645,88.53107065,85.24187388,88.0023115439914,58.05368699555173,0.6811202156702763,1.0094868529228735,-0.3283666372525973,90.12626575336961,86.9358755466304,3.1903902067392096,1.1294744999999986,-0.2868040000000036
2006-12-05,89.397705,90.478012,89.330788,90.32505,56.474827,7202965,2006,12,4,5,1,89.397705,89.244743,87.533463,88.15624114285716,88.30114739999999,1.211920422252072,0.8981256778849559,88.6209369,85.48049722,88.22352473027793,56.84697992425955,0.794343227496384,0.9664581278375757,-0.1721149003411917,90.4064875060237,86.83538629397631,3.571101212047381,1.099427714285714,1.1759109999999993
2006-12-06,90.32505,90.697899,89.875717,89.980881,56.25964,6220876,2006,12,4,6,2,90.32505,87.428299,87.466537,88.52089571428571,88.38495886666666,1.3342355369843173,0.9341502104318776,88.6864246,85.70267694,88.39089199406098,55.69335156934149,0.8465432939983657,0.9424751610697337,-0.09593186707136803,90.57294538670324,86.79990381329675,3.7730415734064877,1.1069394285714296,0.9942629999999895
2006-12-07,89.866158,90.277245,89.435944,90.086044,56.325382,4509097,2006,12,4,7,3,89.980881,87.332695,87.791588,88.9142312857143,88.46144073333333,1.3314143435647443,0.9768453663216928,88.7648185,85.93479928,88.55233504224564,54.40834936006535,0.8861826361979439,0.9312166560953758,-0.04503401989743194,90.7496438090778,86.77999319092221,3.9696506181555833,1.0987449285714288,0.6787790000000058
2006-12-08,89.531548,90.239006,89.359467,89.732315,56.104248,4330440,2006,12,4,8,4,90.086044,87.495216,87.514343,89.23381685714286,88.53537313333335,1.1955958727577083,0.9865776183442558,88.83365205,86.16175912,88.6647140858413,50.28904641889829,0.8789224554574702,0.9207578159677948,-0.04183536051032466,90.85389899763784,86.81340510236215,4.040493895275688,1.1110363571428579,0.4875720000000001
2006-12-11,89.598473,90.200768,89.445503,89.521988,55.972725,3618323,2006,12,4,11,0,89.732315,87.877632,86.768639,89.46872485714286,88.62715143333334,1.0355537815838753,0.9436920929068247,88.9235183,86.38546854,88.74635922052309,52.346567079900986,0.8464398471228094,0.9058942221987978,-0.059454375075988386,90.89537662864127,86.95165997135872,3.9437166572825504,1.1103541428571424,2.0936889999999977
2006-12-12,89.483749,90.67878,89.196938,89.980881,56.25964,8141855,2006,12,4,12,1,89.521988,87.237091,87.476097,89.86069485714286,88.71064423333334,0.32681816640058686,0.949130531734456,89.02151065,86.61969416,88.86393272333041,56.03246476279687,0.847951320967482,0.8943056419525347,-0.046354320985052655,90.9993115541696,87.0437097458304,3.955601808339196,1.1765936428571422,2.6481859999999955
2006-12-13,90.611855,91.137665,90.34417,90.602295,56.648174,6737600,2006,12,4,13,2,89.980881,89.397705,88.2696,90.03277914285715,88.78840073333332,0.35804581589440526,1.0056230635154269,89.0922565,86.87055459999999,89.02949103539417,57.078134243544724,0.8890437483846227,0.8932532632389523,-0.004209514854329521,91.19247331367482,86.99203968632519,4.200433627349639,1.1950305714285707,3.107078999999999
2006-12-14,90.793503,91.510513,90.382408,91.166351,57.000847,4857729,2006,12,4,14,3,90.602295,90.32505,87.762909,90.152965,88.9018488,0.5579174456925042,1.075494351305983,89.19980919999999,87.10497156000001,89.23300150821377,60.86484630739245,0.9561030376899708,0.905823218129156,0.05027981956081484,91.49471978056947,86.90489861943051,4.589821161138957,1.2230282857142853,3.2887190000000004
2006-12-15,91.405357,91.586998,90.86998,91.108986,56.964947,8458479,2006,12,4,15,4,91.166351,89.980881,87.648186,90.31412285714285,89.01720879999999,0.6544961831059346,1.1210294100322296,89.28728515,87.34168283999999,89.4116666979077,75.97829918224559,0.9931704804483843,0.9232926705930017,0.06987780985538261,91.73603752083085,86.83853277916916,4.897504741661692,1.121962785714285,3.871894999999995
2006-12-18,90.774376,91.931168,90.630974,91.242828,57.048645,8352205,2006,12,4,18,0,91.108986,90.086044,87.39006,90.47937771428572,89.14563439999999,0.7290976871940505,1.1485444277141426,89.36520110000001,87.57686442,89.58606301239269,77.44956577106423,1.021570596792472,0.9429482558328958,0.07862234095957621,91.96187050403222,86.7685316959678,5.193338808064425,1.136986214285715,1.845123000000001
2006-12-19,90.917786,92.151054,90.736137,91.778206,57.383396,5160127,2006,12,4,19,1,91.242828,89.732315,88.527725,90.77164785714285,89.25398376666666,0.7874431182299462,1.2380728686616582,89.49665445000001,87.80631008,89.79483853502197,78.57135423865654,1.0748877865572979,0.9693361619777763,0.10555162457952161,92.30484162034654,86.68846727965348,5.616374340693056,1.193664500000001,1.4531559999999928
2006-12-20,91.873802,92.25621,91.491394,91.778206,57.383396,3822712,2006,12,4,20,2,91.778206,89.521988,88.671127,91.09396471428572,89.35755306666667,0.6383171140187389,1.3151909038181717,89.63623385,88.03212276000001,89.9837306745437,77.41926005323316,1.1044110801159803,0.996351145605417,0.10805993451056328,92.61028971042685,86.66217798957314,5.948111720853717,1.1643005714285724,1.7973250000000007
2006-12-21,91.567879,92.25621,91.328873,91.692162,57.329601,4608258,2006,12,4,21,3,91.778206,89.980881,88.518166,91.33843342857142,89.46335293333333,0.43688717080270006,1.371785976086068,89.7504787,88.25621456,90.14643841982524,83.96493380412302,1.1080920755808705,1.0186993316005077,0.08939274398036279,92.85996047601904,86.64099692398096,6.218963552038076,1.1369851428571434,1.606117999999995
2006-12-22,91.5392,91.759079,91.051628,91.061188,56.935085,3170949,2006,12,4,22,4,91.692162,90.602295,88.355644,91.40398957142857,89.55353773333334,0.3291667223591572,1.3853191470479997,89.84130094999999,88.45793545999999,90.23355742746094,66.53989431461287,1.0480141082034322,1.0245622869210926,0.02345182128233958,92.99439072945108,86.6882111705489,6.306179558902187,1.0031410714285727,1.3288730000000015
2006-12-26,90.822182,91.596558,90.745697,91.453156,57.180176,2383520,2006,12,4,26,1,91.061188,91.166351,87.724663,91.44496171428571,89.67782083333333,0.31206265884909545,1.3828324646899528,90.0425438,88.64110946000001,90.34970967246466,62.55313997082775,1.0202693974866008,1.0237037090341943,-0.0034343115475934383,93.05793961394376,87.02714798605625,6.03079162788751,0.981972285714286,1.9311680000000138
2006-12-27,92.06501,92.954109,92.036331,92.92543,58.100697,4781894,2006,12,4,27,2,91.453156,91.108986,88.021034,91.70445371428572,89.84130069999999,0.6044077812559129,1.4675195565960164,90.32218055,88.84168303999999,90.59501637032517,76.19040503416656,1.104351445814018,1.039833256390159,0.0645181894238589,93.31669218505712,87.32766891494288,5.989023270114245,1.0304559285714276,2.944549000000009
2006-12-28,92.839386,93.116638,92.60994,92.705544,57.963211,4708778,2006,12,4,28,3,92.92543,91.242828,89.187378,91.91341314285715,89.9585729,0.6677434333629324,1.5516230383164133,90.58269695,89.03326996,90.79601900172277,72.83325924182589,1.1401017293091371,1.0598869509739548,0.08021477833518231,93.44534355590052,87.72005034409948,5.725293211801045,1.0065557142857142,2.1032490000000053
2006-12-29,92.734222,93.575523,92.571701,92.877632,58.070801,4660871,2006,12,4,29,4,92.705544,91.778206,89.015297,92.070474,90.0873174,0.7543261893749137,1.6289659270727501,90.83269695,89.173423,90.99426785870155,78.31318663809881,1.168846416043948,1.0816788439879534,0.08716757205599457,93.5712863699983,88.0941075300017,5.477178839996611,1.0154330714285709,1.7112809999999996
2007-01-03,92.906311,94.072655,92.026772,92.992355,58.142536,9619853,2007,1,1,3,2,92.877632,91.778206,89.359467,92.24392385714285,90.20841366666667,0.813213586498894,1.7061947763852867,91.12046015000001,89.31510573999999,91.18456187215854,81.78629230587453,1.187198687234556,1.102782812637274,0.08441587459728184,93.44669404390947,88.79422625609055,4.652467787818921,1.1076200714285716,1.8833690000000018
2007-01-04,92.973228,94.445503,92.619499,93.986618,58.764202,11008627,2007,1,1,4,3,92.992355,91.692162,89.684509,92.57170328571429,90.35181730000001,0.9956877251082438,1.8364633520291078,91.3499058,89.46481902,91.4514243605244,83.41302325969363,1.2673623448655462,1.1356987190829284,0.1316636257826178,93.85875535819072,88.84105624180928,5.017699116381436,1.1322030714285714,2.743790000000004
2007-01-05,93.307838,93.642448,92.648186,93.135757,58.232197,7553480,2007,1,1,5,4,93.986618,91.061188,89.149139,92.8680702857143,90.48470456666668,0.7494476464912633,1.8898955093147363,91.49044115000001,89.5768649,91.61183699285542,70.35327092051983,1.2478508020423646,1.1581291356748158,0.08972166636754886,94.07142343577361,88.90945886422641,5.161964571547202,1.1451779285714292,1.3575510000000008
2007-01-08,94.168259,95.124283,94.024857,94.550667,59.116859,10815640,2007,1,1,8,0,93.135757,91.453156,88.986618,93.31057185714285,90.67017286666668,0.6866011009528249,2.007187760633002,91.71893045,89.7185475,91.89172556496442,73.91886100311869,1.33121377217185,1.1927460629742226,0.1384677091976274,94.53557435103085,88.90228654896916,5.633287802061687,1.206636571428572,2.772461000000007
2007-01-09,94.722755,95.917786,94.713196,95.669212,59.816208,11619177,2007,1,1,9,1,94.550667,92.92543,89.407265,93.70254071428572,90.87890443333335,1.09300033619718,2.1887145373627233,91.99808885,89.87609997999999,92.25148617782496,78.02582820822055,1.4705847741573876,1.2483138052108556,0.2222709689465321,95.21200141978761,88.78417628021239,6.427825139575219,1.2530723571428584,3.9770500000000055
2007-01-10,94.168259,94.694077,93.623329,94.541107,59.11087,9147061,2007,1,1,10,2,95.669212,92.705544,89.244743,93.96476399999999,91.0554499,1.032453551482085,2.2646447803277843,92.23852845,90.01663526,92.46954530374639,68.0628265943367,1.473028496235429,1.2932567434157702,0.17977175281965874,95.45823251213,89.01882438787001,6.439408124259984,1.3063358571428583,3.4799189999999953
2007-01-11,94.646271,95.506691,94.168259,94.311661,58.967434,8368732,2007,1,1,11,3,94.541107,92.877632,87.428299,94.16962528571428,91.2848953,0.9165575572308187,2.232959955938055,92.4780121,90.1674957,92.64498489386578,64.35533783835086,1.4398530591599865,1.3225760065646135,0.11727705259537302,95.55636045611551,89.39966374388449,6.1566967122310245,1.3008726428571435,2.858504999999994
2007-01-12,94.636711,95.305923,94.168259,94.971321,59.379868,6941779,2007,1,1,12,4,94.311661,92.992355,87.332695,94.45233471428573,91.53951616666667,0.7892765548228332,2.2020530266869724,92.7275341,90.31740018,92.86654071349761,66.83466988311687,1.4500747758768284,1.3480757604270566,0.10199901544977186,95.76234222982853,89.69272597017147,6.069616259657067,1.327504642857144,2.0458909999999975
2007-01-16,95.028679,96.405357,94.933075,96.38623,60.264511,10043901,2007,1,1,16,1,94.971321,93.986618,87.495216,94.79513642857144,91.83588329999999,1.035874243564412,2.2370035010717335,93.01673085,90.47973277999999,93.20174921697404,71.70644798870057,1.5544284083373014,1.3893462900091056,0.16508211832819586,96.29165973088136,89.74180196911864,6.549857761762723,1.3664292857142866,3.6806859999999944
2007-01-17,96.261948,96.462715,95.506691,95.621414,59.786331,8577932,2007,1,1,17,2,96.38623,93.135757,87.877632,95.15023028571429,92.09400936666665,0.7620986043263629,2.2111392958843186,93.239484,90.63690288,93.43219348202413,70.8296951688647,1.5574617054691515,1.4229693731011148,0.1344923323680367,96.58966374337456,89.88930425662545,6.700359486749107,1.3841845000000004,2.743781999999996
2007-01-18,95.411087,95.554497,94.560226,95.076485,59.445602,15309361,2007,1,1,18,3,95.621414,94.550667,87.237091,95.22534714285715,92.3553225,0.7177778363691525,2.0764852670308867,93.43785895,90.78546886,93.5887926742123,66.32216202385439,1.4986192493135633,1.4380993483436044,0.06051990096995885,96.72615058825725,90.14956731174276,6.576583276514498,1.3992078571428581,2.084130000000002
2007-01-19,90.822182,92.59082,90.391968,91.940727,57.485004,27233447,2007,1,1,19,4,95.076485,95.669212,89.397705,94.69270642857144,92.4400899,1.3962450054908426,2.002160588575659,93.4727539,90.8764822,93.43183403857304,46.14232236735553,1.1852933905100116,1.3875381567768859,-0.20224476626687427,96.67669831341318,90.26880948658682,6.407888826826365,1.626605285714287,-2.0458910000000117
2007-01-22,92.179733,92.954109,91.892921,92.839386,58.046898,14162108,2007,1,1,22,0,91.940727,94.541107,90.32505,94.44960342857144,92.5239011,1.5649878293510948,1.962810069776296,93.5258129,90.96271541999998,93.3754104158518,50.49786217071806,0.9979904482507038,1.3096286150716496,-0.3116381668209458,96.64564222164343,90.40598357835658,6.239658643286845,1.6662117142857156,-0.2963709999999935
2007-01-23,92.648186,93.097511,91.969406,92.810707,58.02895,10812920,2007,1,1,23,1,92.839386,94.311661,89.980881,94.23518142857144,92.61822863333333,1.6852416872908749,1.9034854928150928,93.57743795,91.04550702,93.32162913815164,49.748369392303296,0.8375822348196209,1.2152193390212438,-0.3776371042016229,96.60841086614498,90.54646503385503,6.06194583228995,1.675089071428572,-1.7399600000000106
2007-01-24,92.810707,93.288719,92.332695,93.116638,58.220245,5962200,2007,1,1,24,2,92.810707,94.971321,90.086044,93.9702267142857,92.71924843333333,1.6959789796318847,1.8439533663328422,93.64866175,91.13747646,93.30210617261339,50.4606666933047,0.7267659395693897,1.117528659130873,-0.39076271956148334,96.55759172075028,90.73973177924972,5.817859941500558,1.5972420000000003,-2.552574000000007
2007-01-25,92.94455,93.61377,92.94455,93.221794,58.28598,6486560,2007,1,1,25,3,93.116638,96.38623,89.732315,93.51816442857144,92.8355644,1.326060938531412,1.7570513611657492,93.75669205,91.23479945999999,93.29445739426926,46.965071802687596,0.6400503357172909,1.0220329944481565,-0.3819826587308657,96.41029671792084,91.10308738207915,5.307209335841691,1.5146145714285717,-1.319312999999994
2007-01-26,93.231361,93.527725,92.581261,93.164436,58.25016,6036571,2007,1,1,26,4,93.221794,95.621414,89.521988,93.16716757142856,92.95697933333332,0.947778029708463,1.6422836862442394,93.84225605,91.34359492,93.28207440433886,50.12145057013882,0.5602411721782516,0.9296746299941756,-0.36943345781592396,96.28510810049326,91.39940399950675,4.885704100986516,1.486616857142857,-1.147225000000006
2007-01-29,93.403442,94.32122,93.164436,94.206497,58.901676,7630361,2007,1,1,29,0,93.164436,95.076485,89.980881,93.04288357142856,93.0978332,0.6728405198663517,1.5572379863078814,93.90630940000001,91.46730417999999,93.37011465154468,48.49497271823746,0.5744554836826836,0.8586308007318773,-0.28417531704919363,96.31488154739006,91.49773725260997,4.817144294780093,1.4272067142857137,-0.7648240000000044
2007-01-30,94.235184,95.076485,94.168259,95.0,59.397808,7508083,2007,1,1,30,1,94.206497,91.940727,90.602295,93.47992257142856,93.24442336666668,0.8159677470585415,1.5207822573343517,94.02103220000001,91.58355662,93.52534182758805,46.987965580967455,0.6423449359020168,0.8153736277659052,-0.17302869186388836,96.40725975188425,91.63480464811576,4.772455103768493,1.394428642857142,-1.3862299999999976
2007-01-31,94.45507,95.105164,94.024857,94.789673,59.266277,6728500,2007,1,1,31,2,95.0,92.839386,91.166351,93.75853499999998,93.36520076666666,0.8903749279342376,1.493692229414151,94.11663425,91.69904414000001,93.6457543201987,51.21951387040885,0.6714362852373625,0.7865861592601966,-0.11514987402283405,96.46285355088635,91.77041494911366,4.692438601772693,1.3254589285714278,-0.8317410000000081
2007-02-01,94.617592,94.818359,93.652008,94.646271,59.176636,6914792,2007,2,1,1,3,94.789673,92.810707,91.108986,94.02075842857143,93.48311026666667,0.8331640971254718,1.448375239218459,94.19933004999999,91.80478022,93.74104162303692,51.65564126324521,0.6751374816085018,0.7642964237298577,-0.08915894212135589,96.49473865417222,91.90392144582775,4.590817208344475,1.3131674285714285,-0.43021400000000654
2007-02-02,94.741875,95.34417,94.531548,94.808792,59.278225,6962490,2007,2,1,2,4,94.646271,93.116638,91.242828,94.26249471428571,93.60197573333333,0.770225358142605,1.4038203002033371,94.24043875,91.90726588000001,93.84273213512864,49.15420041758908,0.6833080430775453,0.7480987475993952,-0.06479070452184987,96.54921728709803,91.93166021290196,4.617557074196071,1.289950142857143,2.8680650000000014
2007-02-05,94.808792,96.022942,94.550667,95.965584,60.001503,8561301,2007,2,1,5,0,94.808792,93.221794,91.778206,94.65446471428571,93.741555,0.8467048271639057,1.4242562302183808,94.3819301,92.04359478,94.04490850321163,47.75053016655172,0.7742021975837474,0.7533194375962657,0.02088275998748168,96.7516995938227,92.0121606061773,4.739538987645403,1.2899496428571433,3.1261980000000023
2007-02-06,95.602295,95.984703,95.162521,95.458893,59.684696,6833309,2007,2,1,6,1,95.965584,93.164436,91.778206,94.98224428571429,93.86424456666667,0.5739189186921162,1.4077323056596303,94.4273414,92.17304028000001,94.17957369338194,49.106218846127504,0.7961729545605891,0.7618901409891305,0.03428281357145857,96.84504882337714,92.00963397662287,4.835414846754276,1.2803895000000003,2.6481860000000097
2007-02-07,95.411087,95.946465,94.760994,95.162521,59.678699,8052317,2007,2,1,7,2,95.458893,94.206497,91.692162,95.11881914285716,93.9799232,0.4612382884858213,1.365027847665526,94.40200684999999,92.28814540000002,94.27318772258366,50.48645231765384,0.7806711037069931,0.7656463335327031,0.015024770174290047,96.77512952288389,92.0288841771161,4.74624534576779,1.2892668571428578,2.0458830000000034
2007-02-08,94.550667,95.353729,94.311661,95.239006,59.726669,6435201,2007,2,1,8,3,95.162521,95.0,91.061188,95.15296285714285,94.1191838,0.45982077884324063,1.2665483724148248,94.4369018,92.40803066000001,94.36517041567092,78.51240426719698,0.7657306096911469,0.7656631887643919,6.74209267550463e-05,96.83898396136706,92.03481963863294,4.804164322734124,1.0290919285714293,2.0172120000000007
2007-02-09,95.143402,95.315491,93.508606,94.216064,59.085171,6381018,2007,2,1,9,4,95.239006,94.789673,91.453156,95.07101871428573,94.21128073333333,0.5726265423916466,1.1621535419839315,94.43212195,92.54378596000001,94.35096980465464,61.65053095517758,0.6636966088560285,0.7452698727827193,-0.08157326392669073,96.83563346044087,92.02861043955912,4.807023020881758,1.0823560000000003,1.051628000000008
2007-02-12,94.45507,94.837479,93.900574,94.244743,59.103149,5576226,2007,2,1,12,0,94.216064,94.646271,92.92543,95.01365757142857,94.25525783333335,0.6385786003000039,1.1364966261213583,94.39579305,92.68202692000001,94.3408529661161,62.13593941999448,0.5784797294683273,0.711911844119841,-0.13343211465151372,96.78692141102567,92.00466468897432,4.782256722051358,1.0686988571428577,0.03824600000000089
2007-02-13,94.263863,94.397705,93.499046,93.967499,58.929306,5965129,2007,2,1,13,1,94.244743,94.808792,92.705544,94.89347285714287,94.297323,0.7525582001798523,1.0999250866012267,94.2748565,92.81147257999999,94.30529544553362,57.23578726405654,0.4830056760509933,0.6661306105060715,-0.18312493445507816,96.47950155049072,92.07021144950927,4.409290100981451,1.0646013571428574,-1.0325009999999963
2007-02-14,94.168259,95.057358,93.929253,94.837479,59.474869,5904461,2007,2,1,14,2,93.967499,95.965584,92.877632,94.732315,94.36265123333332,0.587363188739093,1.0705047683806723,94.23565975,92.95066951999999,94.35597959357804,62.15832472577853,0.47209984301971986,0.6273244570088011,-0.15522461398908127,96.36612959272392,92.10518990727607,4.260939685447852,1.097378857142857,0.04780600000000845
2007-02-15,94.703636,95.143402,94.149139,94.569794,59.30698,5824756,2007,2,1,15,3,94.837479,95.458893,92.992355,94.60530085714286,94.41523253333335,0.49253467405371615,1.0391589085616824,94.2103252,93.09732358,94.37634287038014,60.251077949034574,0.4368215425761832,0.5892238741222776,-0.1524023315460944,96.31053096052632,92.11011943947368,4.200411521052644,1.1007930714285703,-0.07647699999999702
2007-02-16,94.760994,94.885277,94.292542,94.636711,59.348938,5021532,2007,2,1,16,4,94.569794,95.162521,93.986618,94.53018514285715,94.43690229999999,0.4294450191062677,1.0366880422177447,94.3451244,93.2021037,94.40113983510584,53.658568527469875,0.40954193348137835,0.5532874859940978,-0.14374555251271948,96.15846197406432,92.53178682593568,3.6266751481286406,1.0605038571428562,-0.1720809999999915
2007-02-20,94.32122,95.086044,94.216064,94.980881,59.5648,4313913,2007,2,1,20,1,94.636711,95.239006,93.135757,94.49331014285715,94.49840643333332,0.3646275577812324,1.0112537761110783,94.45219915,93.29522032000001,94.45635327938147,49.82395698727504,0.4109570325269658,0.5248213953006714,-0.1138643627737056,96.13971091411632,92.76468738588368,3.3750235282326457,1.0577719999999988,-0.9847030000000103
2007-02-21,94.550667,95.0,94.359467,94.732315,59.408916,4500310,2007,2,1,21,2,94.980881,94.216064,94.550667,94.56706028571429,94.50446136666666,0.3511656419150684,1.0121209205301647,94.54827955,93.390249,94.48263534801181,49.4755548468432,0.3875538305538271,0.4973678823513025,-0.10981405179747544,96.05097154332216,93.04558755667784,3.0053839866443184,1.0263595714285703,-0.7265780000000035
2007-02-22,94.45507,95.124283,93.47036,94.168259,59.055191,6171505,2007,2,1,22,3,94.732315,94.244743,95.669212,94.556134,94.4544296,0.36382738470101383,0.9894018854791136,94.6008606,93.4718933,94.45269474343925,45.941553038664715,0.31980550045462053,0.4618554059719661,-0.1420499055173456,95.95929763390315,93.24242356609686,2.7168740678062875,1.0611861428571419,-0.994261999999992
2007-02-23,94.072655,94.110901,93.126198,93.432121,58.593536,6648167,2007,2,1,23,4,94.168259,93.967499,94.541107,94.47965142857143,94.4174634,0.5276029393979069,1.006619017448659,94.61137695,93.54588942000001,94.35549724406408,39.349131332843456,0.20435855806401548,0.41035603639037604,-0.20599747832636056,95.92745835642903,93.29529554357096,2.63216281285807,1.0775746428571418,-1.8068850000000083
2007-02-26,93.556404,93.556404,92.217972,92.648186,58.101898,6194517,2007,2,1,26,0,93.432121,94.837479,94.311661,94.16689528571429,94.36201423333333,0.8378245023950471,1.0571934806473573,94.58556445,93.60841337999999,94.19289617320084,22.762937079013213,0.04904367661195863,0.3380935644346926,-0.28904988782273394,96.03466498153884,93.13646391846117,2.8982010630776642,1.0680144285714275,-1.5678780000000074
2007-02-27,91.778206,91.787766,88.79541,89.827919,56.333241,12548548,2007,2,1,27,1,92.648186,94.569794,94.971321,93.48948457142856,94.1905675,1.8103356173232175,1.335419719479779,94.36663555,93.60535414,93.77718406146742,16.496002349515066,-0.2981792382192765,0.2108390039038988,-0.5090182421231753,96.94212281083988,91.79114828916012,5.150974521679757,1.2844854285714271,-4.416824000000005
2007-02-28,89.588913,89.952202,88.403442,88.852776,55.721733,12752414,2007,2,1,28,2,89.827919,94.636711,96.38623,92.66320814285714,93.93945236666666,2.4175641676127215,1.59196635042834,94.05927435,93.57036376,93.30819281751815,15.263151346363259,-0.644611114645798,0.03974898019395942,-0.6843600948397575,97.60207930359694,90.51646939640305,7.085609907193884,1.310434642857141,-5.114722999999998
2007-03-01,86.281075,88.957932,84.866158,88.212234,55.320015,13457522,2007,3,1,1,3,88.852776,94.980881,95.621414,91.69625857142856,93.69247969999999,2.6758899472572146,1.8721048388991355,93.73040239999999,93.51128141999999,92.82286340632594,13.577754040320613,-0.959783472362929,-0.16015751031741826,-0.7996259620455108,98.11003784356487,89.35076695643511,8.759270887129759,1.5282707857142839,-6.625245000000007
2007-03-02,87.954109,88.307838,86.845123,86.902489,54.498646,9886060,2007,3,1,2,4,88.212234,94.732315,95.076485,90.57771199999999,93.42001316666666,2.827451299265053,2.2252460692225324,93.3432133,93.42715148,92.2590182247711,13.185715952585369,-1.3002567614876028,-0.3881773605514552,-0.9120794009361477,98.65247054927741,88.0339560507226,10.618514498554816,1.5036872142857132,-7.667304999999999
2007-03-05,86.281075,88.097511,86.137665,87.772469,55.044243,10789385,2007,3,1,5,0,86.902489,94.168259,91.940727,89.6640277142857,93.28107123333332,2.4866481057306777,2.4405143869580614,92.99139715,93.3577443,91.83172782241195,19.964484227752337,-1.4827914836053537,-0.6071001851622349,-0.8756912984431189,98.80071432379559,87.1820799762044,11.618634347591183,1.5767544285714277,-6.864242000000004
2007-03-06,88.336517,89.760994,88.202675,89.67495,56.237324,9606673,2007,3,1,6,1,87.772469,93.432121,92.839386,89.127289,93.17559003333334,1.8657208600159365,2.5271112014687813,92.67686545000001,93.31567918,91.62632041075366,32.690783295112965,-1.4571402432861476,-0.7771081967870175,-0.6800320464991301,98.48934239453875,86.86438850546126,11.624953889077489,1.654601999999999,-5.305931000000001
2007-03-07,89.837479,90.67878,89.502869,89.808792,56.321266,10741479,2007,3,1,7,2,89.67495,92.648186,92.810707,88.72166128571428,93.0755262,1.1402835700835237,2.600425999318946,92.39436040000001,93.2762909,91.45322246687236,28.442572007105554,-1.4097606761610137,-0.9036386926618167,-0.506121983499197,98.18670026092883,86.60202053907119,11.58467972185764,1.6580167142857138,-4.923523000000003
